"region","byggnadstyp","strandtyp","typ av område","år","Antal byggnader inom 100 meter från strand"
"2514 Kalix","ekonomibyggnad","hav","inom formellt skyddad natur","2022",0
"2514 Kalix","ekonomibyggnad","hav","inom formellt skyddad natur","2023",0
"2514 Kalix","ekonomibyggnad","hav","totalt","2018",4
"2514 Kalix","ekonomibyggnad","hav","totalt","2019",4
"2514 Kalix","ekonomibyggnad","hav","totalt","2020",4
"2514 Kalix","ekonomibyggnad","hav","totalt","2021",4
"2514 Kalix","ekonomibyggnad","hav","totalt","2022",4
"2514 Kalix","ekonomibyggnad","hav","totalt","2023",4
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom tätort","2018",1
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom tätort","2019",1
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom tätort","2020",1
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom tätort","2021",1
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom tätort","2022",1
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom tätort","2023",1
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom formellt skyddad natur","2018",0
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom formellt skyddad natur","2019",0
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom formellt skyddad natur","2020",0
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom formellt skyddad natur","2021",0
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom formellt skyddad natur","2022",0
"2514 Kalix","ekonomibyggnad","inlandsvatten","inom formellt skyddad natur","2023",0
"2514 Kalix","ekonomibyggnad","inlandsvatten","totalt","2018",14
"2514 Kalix","ekonomibyggnad","inlandsvatten","totalt","2019",14
"2514 Kalix","ekonomibyggnad","inlandsvatten","totalt","2020",15
"2514 Kalix","ekonomibyggnad","inlandsvatten","totalt","2021",15
"2514 Kalix","ekonomibyggnad","inlandsvatten","totalt","2022",15
"2514 Kalix","ekonomibyggnad","inlandsvatten","totalt","2023",14
"2514 Kalix","ekonomibyggnad","totalt","inom tätort","2018",1
"2514 Kalix","ekonomibyggnad","totalt","inom tätort","2019",1
"2514 Kalix","ekonomibyggnad","totalt","inom tätort","2020",1
"2514 Kalix","ekonomibyggnad","totalt","inom tätort","2021",1
"2514 Kalix","ekonomibyggnad","totalt","inom tätort","2022",1
"2514 Kalix","ekonomibyggnad","totalt","inom tätort","2023",1
"2514 Kalix","ekonomibyggnad","totalt","inom formellt skyddad natur","2018",0
"2514 Kalix","ekonomibyggnad","totalt","inom formellt skyddad natur","2019",0
"2514 Kalix","ekonomibyggnad","totalt","inom formellt skyddad natur","2020",0
"2514 Kalix","ekonomibyggnad","totalt","inom formellt skyddad natur","2021",0
"2514 Kalix","ekonomibyggnad","totalt","inom formellt skyddad natur","2022",0
"2514 Kalix","ekonomibyggnad","totalt","inom formellt skyddad natur","2023",0
"2514 Kalix","ekonomibyggnad","totalt","totalt","2018",18
"2514 Kalix","ekonomibyggnad","totalt","totalt","2019",18
"2514 Kalix","ekonomibyggnad","totalt","totalt","2020",19
"2514 Kalix","ekonomibyggnad","totalt","totalt","2021",19
"2514 Kalix","ekonomibyggnad","totalt","totalt","2022",19
"2514 Kalix","ekonomibyggnad","totalt","totalt","2023",18
"2514 Kalix","komplementbyggnad","hav","inom tätort","2018",351
"2514 Kalix","komplementbyggnad","hav","inom tätort","2019",351
"2514 Kalix","komplementbyggnad","hav","inom tätort","2020",367
"2514 Kalix","komplementbyggnad","hav","inom tätort","2021",367
"2514 Kalix","komplementbyggnad","hav","inom tätort","2022",400
"2514 Kalix","komplementbyggnad","hav","inom tätort","2023",249
"2514 Kalix","komplementbyggnad","hav","inom formellt skyddad natur","2018",72
"2514 Kalix","komplementbyggnad","hav","inom formellt skyddad natur","2019",72
"2514 Kalix","komplementbyggnad","hav","inom formellt skyddad natur","2020",75
"2514 Kalix","komplementbyggnad","hav","inom formellt skyddad natur","2021",75
"2514 Kalix","komplementbyggnad","hav","inom formellt skyddad natur","2022",75
"2514 Kalix","komplementbyggnad","hav","inom formellt skyddad natur","2023",75
"2514 Kalix","komplementbyggnad","hav","totalt","2018",3281
"2514 Kalix","komplementbyggnad","hav","totalt","2019",3281
"2514 Kalix","komplementbyggnad","hav","totalt","2020",3435
"2514 Kalix","komplementbyggnad","hav","totalt","2021",3438
"2514 Kalix","komplementbyggnad","hav","totalt","2022",3610
"2514 Kalix","komplementbyggnad","hav","totalt","2023",3611
"2514 Kalix","komplementbyggnad","inlandsvatten","inom tätort","2018",409
"2514 Kalix","komplementbyggnad","inlandsvatten","inom tätort","2019",410
"2514 Kalix","komplementbyggnad","inlandsvatten","inom tätort","2020",416
"2514 Kalix","komplementbyggnad","inlandsvatten","inom tätort","2021",416
"2514 Kalix","komplementbyggnad","inlandsvatten","inom tätort","2022",457
"2514 Kalix","komplementbyggnad","inlandsvatten","inom tätort","2023",474
"2514 Kalix","komplementbyggnad","inlandsvatten","inom formellt skyddad natur","2018",2
"2514 Kalix","komplementbyggnad","inlandsvatten","inom formellt skyddad natur","2019",2
"2514 Kalix","komplementbyggnad","inlandsvatten","inom formellt skyddad natur","2020",2
"2514 Kalix","komplementbyggnad","inlandsvatten","inom formellt skyddad natur","2021",2
"2514 Kalix","komplementbyggnad","inlandsvatten","inom formellt skyddad natur","2022",2
"2514 Kalix","komplementbyggnad","inlandsvatten","inom formellt skyddad natur","2023",2
"2514 Kalix","komplementbyggnad","inlandsvatten","totalt","2018",2387
"2514 Kalix","komplementbyggnad","inlandsvatten","totalt","2019",2392
"2514 Kalix","komplementbyggnad","inlandsvatten","totalt","2020",2402
"2514 Kalix","komplementbyggnad","inlandsvatten","totalt","2021",2402
"2514 Kalix","komplementbyggnad","inlandsvatten","totalt","2022",2491
"2514 Kalix","komplementbyggnad","inlandsvatten","totalt","2023",2519
"2514 Kalix","komplementbyggnad","totalt","inom tätort","2018",760
"2514 Kalix","komplementbyggnad","totalt","inom tätort","2019",761
"2514 Kalix","komplementbyggnad","totalt","inom tätort","2020",783
"2514 Kalix","komplementbyggnad","totalt","inom tätort","2021",783
"2514 Kalix","komplementbyggnad","totalt","inom tätort","2022",857
"2514 Kalix","komplementbyggnad","totalt","inom tätort","2023",723
"2514 Kalix","komplementbyggnad","totalt","inom formellt skyddad natur","2018",74
"2514 Kalix","komplementbyggnad","totalt","inom formellt skyddad natur","2019",74
"2514 Kalix","komplementbyggnad","totalt","inom formellt skyddad natur","2020",77
"2514 Kalix","komplementbyggnad","totalt","inom formellt skyddad natur","2021",77
"2514 Kalix","komplementbyggnad","totalt","inom formellt skyddad natur","2022",77
"2514 Kalix","komplementbyggnad","totalt","inom formellt skyddad natur","2023",77
"2514 Kalix","komplementbyggnad","totalt","totalt","2018",5668
"2514 Kalix","komplementbyggnad","totalt","totalt","2019",5673
"2514 Kalix","komplementbyggnad","totalt","totalt","2020",5837
"2514 Kalix","komplementbyggnad","totalt","totalt","2021",5840
"2514 Kalix","komplementbyggnad","totalt","totalt","2022",6101
"2514 Kalix","komplementbyggnad","totalt","totalt","2023",6130
"2514 Kalix","övrig byggnad","hav","inom tätort","2018",0
"2514 Kalix","övrig byggnad","hav","inom tätort","2019",0
"2514 Kalix","övrig byggnad","hav","inom tätort","2020",0
"2514 Kalix","övrig byggnad","hav","inom tätort","2021",3
"2514 Kalix","övrig byggnad","hav","inom tätort","2022",3
"2514 Kalix","övrig byggnad","hav","inom tätort","2023",3
"2514 Kalix","övrig byggnad","hav","inom formellt skyddad natur","2018",6
"2514 Kalix","övrig byggnad","hav","inom formellt skyddad natur","2019",6
"2514 Kalix","övrig byggnad","hav","inom formellt skyddad natur","2020",6
"2514 Kalix","övrig byggnad","hav","inom formellt skyddad natur","2021",6
"2514 Kalix","övrig byggnad","hav","inom formellt skyddad natur","2022",6
"2514 Kalix","övrig byggnad","hav","inom formellt skyddad natur","2023",6
"2514 Kalix","övrig byggnad","hav","totalt","2018",52
"2514 Kalix","övrig byggnad","hav","totalt","2019",52
"2514 Kalix","övrig byggnad","hav","totalt","2020",53
"2514 Kalix","övrig byggnad","hav","totalt","2021",59
"2514 Kalix","övrig byggnad","hav","totalt","2022",59
"2514 Kalix","övrig byggnad","hav","totalt","2023",58
"2514 Kalix","övrig byggnad","inlandsvatten","inom tätort","2018",77
"2514 Kalix","övrig byggnad","inlandsvatten","inom tätort","2019",77
"2514 Kalix","övrig byggnad","inlandsvatten","inom tätort","2020",75
"2514 Kalix","övrig byggnad","inlandsvatten","inom tätort","2021",75
"2514 Kalix","övrig byggnad","inlandsvatten","inom tätort","2022",75
"2514 Kalix","övrig byggnad","inlandsvatten","inom tätort","2023",74
"2514 Kalix","övrig byggnad","inlandsvatten","inom formellt skyddad natur","2018",0
"2514 Kalix","övrig byggnad","inlandsvatten","inom formellt skyddad natur","2019",0
"2514 Kalix","övrig byggnad","inlandsvatten","inom formellt skyddad natur","2020",0
"2514 Kalix","övrig byggnad","inlandsvatten","inom formellt skyddad natur","2021",0
"2514 Kalix","övrig byggnad","inlandsvatten","inom formellt skyddad natur","2022",0
"2514 Kalix","övrig byggnad","inlandsvatten","inom formellt skyddad natur","2023",0
"2514 Kalix","övrig byggnad","inlandsvatten","totalt","2018",168
"2514 Kalix","övrig byggnad","inlandsvatten","totalt","2019",168
"2514 Kalix","övrig byggnad","inlandsvatten","totalt","2020",161
"2514 Kalix","övrig byggnad","inlandsvatten","totalt","2021",161
"2514 Kalix","övrig byggnad","inlandsvatten","totalt","2022",163
"2514 Kalix","övrig byggnad","inlandsvatten","totalt","2023",163
"2514 Kalix","övrig byggnad","totalt","inom tätort","2018",77
"2514 Kalix","övrig byggnad","totalt","inom tätort","2019",77
"2514 Kalix","övrig byggnad","totalt","inom tätort","2020",75
"2514 Kalix","övrig byggnad","totalt","inom tätort","2021",78
"2514 Kalix","övrig byggnad","totalt","inom tätort","2022",78
"2514 Kalix","övrig byggnad","totalt","inom tätort","2023",77
"2514 Kalix","övrig byggnad","totalt","inom formellt skyddad natur","2018",6
"2514 Kalix","övrig byggnad","totalt","inom formellt skyddad natur","2019",6
"2514 Kalix","övrig byggnad","totalt","inom formellt skyddad natur","2020",6
"2514 Kalix","övrig byggnad","totalt","inom formellt skyddad natur","2021",6
"2514 Kalix","övrig byggnad","totalt","inom formellt skyddad natur","2022",6
"2514 Kalix","övrig byggnad","totalt","inom formellt skyddad natur","2023",6
"2514 Kalix","övrig byggnad","totalt","totalt","2018",220
"2514 Kalix","övrig byggnad","totalt","totalt","2019",220
"2514 Kalix","övrig byggnad","totalt","totalt","2020",214
"2514 Kalix","övrig byggnad","totalt","totalt","2021",220
"2514 Kalix","övrig byggnad","totalt","totalt","2022",222
"2514 Kalix","övrig byggnad","totalt","totalt","2023",221
"2514 Kalix","totalt","hav","inom tätort","2018",495
"2514 Kalix","totalt","hav","inom tätort","2019",495
"2514 Kalix","totalt","hav","inom tätort","2020",512
"2514 Kalix","totalt","hav","inom tätort","2021",515
"2514 Kalix","totalt","hav","inom tätort","2022",553
"2514 Kalix","totalt","hav","inom tätort","2023",344
"2514 Kalix","totalt","hav","inom formellt skyddad natur","2018",137
"2514 Kalix","totalt","hav","inom formellt skyddad natur","2019",137
"2514 Kalix","totalt","hav","inom formellt skyddad natur","2020",140
"2514 Kalix","totalt","hav","inom formellt skyddad natur","2021",140
"2514 Kalix","totalt","hav","inom formellt skyddad natur","2022",140
"2514 Kalix","totalt","hav","inom formellt skyddad natur","2023",140
"2514 Kalix","totalt","hav","totalt","2018",5288
"2514 Kalix","totalt","hav","totalt","2019",5289
"2514 Kalix","totalt","hav","totalt","2020",5456
"2514 Kalix","totalt","hav","totalt","2021",5459
"2514 Kalix","totalt","hav","totalt","2022",5673
"2514 Kalix","totalt","hav","totalt","2023",5672
"2514 Kalix","totalt","inlandsvatten","inom tätort","2018",783
"2514 Kalix","totalt","inlandsvatten","inom tätort","2019",784
"2514 Kalix","totalt","inlandsvatten","inom tätort","2020",790
"2514 Kalix","totalt","inlandsvatten","inom tätort","2021",789
"2514 Kalix","totalt","inlandsvatten","inom tätort","2022",829
"2514 Kalix","totalt","inlandsvatten","inom tätort","2023",845
"2514 Kalix","totalt","inlandsvatten","inom formellt skyddad natur","2018",3
"2514 Kalix","totalt","inlandsvatten","inom formellt skyddad natur","2019",3
"2514 Kalix","totalt","inlandsvatten","inom formellt skyddad natur","2020",3
"2514 Kalix","totalt","inlandsvatten","inom formellt skyddad natur","2021",3
"2514 Kalix","totalt","inlandsvatten","inom formellt skyddad natur","2022",3
"2514 Kalix","totalt","inlandsvatten","inom formellt skyddad natur","2023",3
"2514 Kalix","totalt","inlandsvatten","totalt","2018",3866
"2514 Kalix","totalt","inlandsvatten","totalt","2019",3872
"2514 Kalix","totalt","inlandsvatten","totalt","2020",3884
"2514 Kalix","totalt","inlandsvatten","totalt","2021",3881
"2514 Kalix","totalt","inlandsvatten","totalt","2022",3981
"2514 Kalix","totalt","inlandsvatten","totalt","2023",4004
"2514 Kalix","totalt","totalt","inom tätort","2018",1278
"2514 Kalix","totalt","totalt","inom tätort","2019",1279
"2514 Kalix","totalt","totalt","inom tätort","2020",1302
"2514 Kalix","totalt","totalt","inom tätort","2021",1304
"2514 Kalix","totalt","totalt","inom tätort","2022",1382
"2514 Kalix","totalt","totalt","inom tätort","2023",1189
"2514 Kalix","totalt","totalt","inom formellt skyddad natur","2018",140
"2514 Kalix","totalt","totalt","inom formellt skyddad natur","2019",140
"2514 Kalix","totalt","totalt","inom formellt skyddad natur","2020",143
"2514 Kalix","totalt","totalt","inom formellt skyddad natur","2021",143
"2514 Kalix","totalt","totalt","inom formellt skyddad natur","2022",143
"2514 Kalix","totalt","totalt","inom formellt skyddad natur","2023",143
"2514 Kalix","totalt","totalt","totalt","2018",9154
"2514 Kalix","totalt","totalt","totalt","2019",9161
"2514 Kalix","totalt","totalt","totalt","2020",9340
"2514 Kalix","totalt","totalt","totalt","2021",9340
"2514 Kalix","totalt","totalt","totalt","2022",9654
"2514 Kalix","totalt","totalt","totalt","2023",9676
"2518 Övertorneå","bostad","hav","inom tätort","2018",0
"2518 Övertorneå","bostad","hav","inom tätort","2019",0
"2518 Övertorneå","bostad","hav","inom tätort","2020",0
"2518 Övertorneå","bostad","hav","inom tätort","2021",0
"2518 Övertorneå","bostad","hav","inom tätort","2022",0
"2518 Övertorneå","bostad","hav","inom tätort","2023",0
"2518 Övertorneå","bostad","hav","inom formellt skyddad natur","2018",0
"2518 Övertorneå","bostad","hav","inom formellt skyddad natur","2019",0
"2518 Övertorneå","bostad","hav","inom formellt skyddad natur","2020",0
"2518 Övertorneå","bostad","hav","inom formellt skyddad natur","2021",0
"2518 Övertorneå","bostad","hav","inom formellt skyddad natur","2022",0
"2518 Övertorneå","bostad","hav","inom formellt skyddad natur","2023",0
"2518 Övertorneå","bostad","hav","totalt","2018",0
"2518 Övertorneå","bostad","hav","totalt","2019",0
"2518 Övertorneå","bostad","hav","totalt","2020",0
"2518 Övertorneå","bostad","hav","totalt","2021",0
"2518 Övertorneå","bostad","hav","totalt","2022",0
"2518 Övertorneå","bostad","hav","totalt","2023",0
"2518 Övertorneå","bostad","inlandsvatten","inom tätort","2018",42
"2518 Övertorneå","bostad","inlandsvatten","inom tätort","2019",42
"2518 Övertorneå","bostad","inlandsvatten","inom tätort","2020",66
"2518 Övertorneå","bostad","inlandsvatten","inom tätort","2021",66
"2518 Övertorneå","bostad","inlandsvatten","inom tätort","2022",66
"2518 Övertorneå","bostad","inlandsvatten","inom tätort","2023",44
"2518 Övertorneå","bostad","inlandsvatten","inom formellt skyddad natur","2018",0
"2518 Övertorneå","bostad","inlandsvatten","inom formellt skyddad natur","2019",0
"2518 Övertorneå","bostad","inlandsvatten","inom formellt skyddad natur","2020",1
"2518 Övertorneå","bostad","inlandsvatten","inom formellt skyddad natur","2021",1
"2518 Övertorneå","bostad","inlandsvatten","inom formellt skyddad natur","2022",1
"2518 Övertorneå","bostad","inlandsvatten","inom formellt skyddad natur","2023",1
"2518 Övertorneå","bostad","inlandsvatten","totalt","2018",730
"2518 Övertorneå","bostad","inlandsvatten","totalt","2019",730
